"id_mutation","nature_mutation","valeur_fonciere","code_postal","type_local","surface_reelle_bati"
"2023-432961","Vente","270000","80000","Appartement","38"
"2023-432961","Vente","270000","80000","Appartement","20"
"2023-432961","Vente","270000","80000","Appartement","22"
"2023-432961","Vente","270000","80000","Appartement","20"
"2023-432961","Vente","270000","80000","Appartement","18"
"2023-432962","Vente","120000","80260","Maison","63"
"2023-432962","Vente","120000","80260","Maison","63"
"2023-432963","Vente","77500","80000","Appartement","23"
"2023-432964","Vente","549000","80090","Local industriel. commercial ou assimilé","243"
"2023-432965","Vente","330050","80110","Maison","80"
"2023-432965","Vente","330050","80110","Maison","60"
"2023-432965","Vente","330050","80110","Maison","80"
"2023-432965","Vente","330050","80110","Maison","60"
"2023-432967","Vente","110050","80000","Appartement","40"
"2023-432968","Vente","165000","80136","Maison","66"
"2023-432970","Vente","125000","80440","Maison","172"
"2023-432973","Vente","127740","80080","Maison","80"
"2023-432974","Vente","280000","80330","Maison","80"
"2023-432975","Vente","140000","80160","Maison","78"
"2023-432975","Vente","140000","80160","Maison","78"
"2023-432976","Vente","166500","80120","Maison","74"
"2023-432978","Vente","265000","80260","Maison","140"
"2023-432979","Vente","184200","80340","Maison","72"
"2023-432980","Vente","110000","80100","Maison","74"
"2023-432981","Vente","185000","80400","Maison","129"
"2023-432982","Vente","50000","80132","Local industriel. commercial ou assimilé","304"
"2023-432983","Vente","79500","80310","Maison","150"
"2023-432984","Vente","350000","80120","Maison","142"
"2023-432984","Vente","350000","80120","Maison","15"
"2023-432985","Vente","42500","80370","Maison","125"
"2023-432987","Vente","142000","80350","Maison","86"
"2023-432988","Vente","197300","80240","Maison","111"
"2023-432989","Vente","93000","80240","Maison","71"
"2023-432991","Vente","130000","80240","Maison","118"
"2023-432993","Vente","85000","80430","Maison","102"
"2023-432994","Vente","185000","80500","Maison","126"
"2023-432996","Vente","120000","80460","Appartement","55"
"2023-432998","Vente","70000","80340","Maison","56"
"2023-432999","Vente","65000","80100","Appartement","44"
"2023-433000","Vente","51500","80340","Maison","44"
"2023-433001","Vente","80000","80360","Maison","84"
"2023-433002","Vente","85000","80250","Maison","115"
"2023-433002","Vente","85000","80250","Maison","115"
"2023-433003","Vente","107000","80340","Maison","69"
"2023-433005","Vente","230000","80560","Maison","45"
"2023-433005","Vente","230000","80560","Local industriel. commercial ou assimilé","245"
"2023-433006","Vente","130000","80270","Maison","141"
"2023-433007","Vente","55000","80340","Maison","24"
"2023-433009","Vente","123000","80250","Maison","82"
"2023-433010","Vente","175000","80510","Appartement","70"
"2023-433010","Vente","175000","80510","Appartement","69"
"2023-433010","Vente","175000","80510","Appartement","65"
"2023-433011","Vente","558600","80680","Maison","266"
"2023-433011","Vente","558600","80680","Maison","266"
"2023-433012","Vente","212000","80000","Appartement","80"
"2023-433013","Vente","96000","80100","Maison","74"
"2023-433014","Vente","85000","80770","Maison","62"
"2023-433015","Vente","211000","80130","Maison","205"
"2023-433017","Vente","103000","80490","Maison","72"
"2023-433018","Vente","82000","80340","Maison","124"
"2023-433019","Vente","48000","80340","Maison","92"
"2023-433020","Vente","58000","80160","Maison","50"
"2023-433022","Vente","130000","80290","Maison","262"
"2023-433022","Vente","130000","80290","Maison","262"
"2023-433022","Vente","130000","80290","Maison","262"
"2023-433023","Vente","185000","80750","Maison","126"
"2023-433023","Vente","185000","80750","Maison","126"
"2023-433024","Vente","52000","80390","Maison","76"
"2023-433025","Vente","5000","80770","Maison","40"
"2023-433026","Vente","203000","80000","Maison","90"
"2023-433027","Vente","176000","80080","Appartement","72"
"2023-433027","Vente","176000","80080","Appartement","72"
"2023-433028","Vente","12800","80080","Maison","65"
"2023-433031","Vente","110000","80200","Appartement","120"
"2023-433032","Vente","120000","80150","Maison","108"
"2023-433033","Vente","80000","80290","Local industriel. commercial ou assimilé","30"
"2023-433033","Vente","80000","80290","Maison","160"
"2023-433034","Vente","189000","80260","Maison","142"
"2023-433034","Vente","189000","80260","Maison","142"
"2023-433037","Vente","190000","80800","Appartement","133"
"2023-433037","Vente","190000","80800","Local industriel. commercial ou assimilé","45"
"2023-433038","Vente","259100","80330","Maison","80"
"2023-433039","Vente","202900","80000","Maison","57"
"2023-433040","Vente","184850","80600","Maison","115"
"2023-433048","Vente","16000","80090","Local industriel. commercial ou assimilé","13"
"2023-433048","Vente","16000","80090","Local industriel. commercial ou assimilé","13"
"2023-433049","Vente","171429","80000","Appartement","82"
"2023-433050","Vente","97510","80000","Appartement","50"
"2023-433051","Vente","186000","80250","Maison","135"
"2023-433052","Vente","145000","80000","Maison","56"
"2023-433052","Vente","145000","80000","Local industriel. commercial ou assimilé","39"
"2023-433053","Vente","46500","80220","Local industriel. commercial ou assimilé","80"
"2023-433055","Vente","99900","80440","Local industriel. commercial ou assimilé","10"
"2023-433055","Vente","99900","80440","Local industriel. commercial ou assimilé","304"
"2023-433055","Vente","99900","80440","Local industriel. commercial ou assimilé","10"
"2023-433059","Vente","130000","80000","Maison","40"
"2023-433060","Vente","133000","80700","Maison","105"
"2023-433062","Vente","158500","80120","Appartement","39"
"2023-433064","Vente","176000","80120","Appartement","34"
"2023-433065","Vente","159000","80132","Maison","70"
"2023-433067","Vente","235500","80100","Appartement","69"
"2023-433067","Vente","235500","80100","Appartement","75"
"2023-433067","Vente","235500","80100","Appartement","60"
"2023-433068","Vente","108000","80220","Maison","71"
"2023-433069","Vente","176050","80710","Appartement","34"
"2023-433069","Vente","176050","80710","Appartement","58"
"2023-433069","Vente","176050","80710","Appartement","27"
"2023-433069","Vente","176050","80710","Appartement","34"
"2023-433069","Vente","176050","80710","Maison","33"
"2023-433070","Vente","85000","80740","Maison","74"
"2023-433070","Vente","85000","80740","Maison","74"
"2023-433071","Vente","194000","80000","Appartement","66"
"2023-433072","Vente","216000","80470","Maison","127"
"2023-433073","Vente","35000","80400","Maison","76"
"2023-433074","Vente","107000","80000","Maison","45"
"2023-433075","Vente","100000","80110","Maison","80"
"2023-433076","Vente","109350","80200","Maison","99"
"2023-433077","Vente","50000","80370","Local industriel. commercial ou assimilé","40"
"2023-433077","Vente","50000","80370","Local industriel. commercial ou assimilé","320"
"2023-433077","Vente","50000","80370","Maison","38"
"2023-433078","Vente","22000","80240","Maison","29"
"2023-433079","Vente","70000","80200","Maison","67"
"2023-433081","Vente","173450","80320","Maison","112"
"2023-433082","Vente","40000","80290","Maison","114"
"2023-433083","Vente","240700","80120","Maison","86"
"2023-433084","Vente","136000","80500","Maison","65"
"2023-433085","Vente","60000","80700","Maison","128"
"2023-433085","Vente","60000","80700","Maison","128"
"2023-433087","Vente","84000","80290","Maison","88"
"2023-433088","Vente","550000","80120","Maison","149"
"2023-433088","Vente","550000","80120","Maison","149"
"2023-433090","Vente","150000","80000","Maison","81"
"2023-433091","Vente","413000","80136","Maison","129"
"2023-433094","Vente","188000","80700","Maison","130"
"2023-433095","Vente","234300","80090","Maison","101"
"2023-433096","Vente","230000","80090","Maison","94"
"2023-433096","Vente","230000","80090","Local industriel. commercial ou assimilé","19"
"2023-433097","Vente","25000","80620","Maison","64"
"2023-433098","Vente","199300","80680","Maison","77"
"2023-433099","Vente","77778","80200","Maison","140"
"2023-433099","Vente","77778","80200","Maison","140"
"2023-433100","Vente","280000","80600","Maison","112"
"2023-433101","Vente","317000","80330","Maison","150"
"2023-433102","Vente","205750","80080","Maison","110"
"2023-433103","Vente","165300","80320","Maison","130"
"2023-433105","Vente","230950","80880","Maison","89"
"2023-433106","Vente","22000","80136","Maison","47"
"2023-433107","Vente","354000","80290","Maison","117"
"2023-433110","Vente","143000","80800","Maison","130"
"2023-433111","Vente","190000","80132","Maison","124"
"2023-433113","Vente","135100","80131","Maison","80"
"2023-433116","Vente","75000","80290","Maison","80"
"2023-433117","Vente","135000","80800","Maison","64"
"2023-433118","Vente","154800","80170","Maison","96"
"2023-433119","Vente","208198","80400","Maison","70"
"2023-433120","Vente","165000","80000","Maison","88"
"2023-433121","Vente","120100","80620","Maison","112"
"2023-433122","Vente","291000","80000","Maison","135"
"2023-433123","Vente","145940","80140","Maison","85"
"2023-433125","Vente","20000","80260","Maison","46"
"2023-433126","Vente","160428","80200","Maison","110"
"2023-433128","Vente","185000","80610","Maison","125"
"2023-433131","Vente","165350","80260","Maison","78"
"2023-433133","Vente","82000","80090","Appartement","27"
"2023-433135","Vente","70000","80410","Maison","52"
"2023-433136","Vente","97000","80080","Appartement","79"
"2023-433137","Vente","88000","80460","Maison","59"
"2023-433138","Vente","146000","80000","Appartement","49"
"2023-433139","Vente","140000","80320","Maison","86"
"2023-433140","Vente","175000","80090","Maison","69"
"2023-433141","Vente","415130","80080","Maison","92"
"2023-433142","Vente","60000","80170","Maison","75"
"2023-433143","Vente","133590","80200","Maison","93"
"2023-433143","Vente","133590","80200","Maison","93"
"2023-433144","Vente","100000","80980","Maison","81"
"2023-433144","Vente","100000","80980","Maison","81"
"2023-433145","Vente","72000","80300","Maison","62"
"2023-433147","Vente","191500","80150","Maison","140"
"2023-433148","Vente","200000","80410","Maison","79"
"2023-433149","Vente","115000","80320","Maison","47"
"2023-433150","Vente","125000","80230","Local industriel. commercial ou assimilé","18"
"2023-433150","Vente","125000","80230","Maison","90"
"2023-433151","Vente","138300","80000","Appartement","46"
"2023-433153","Vente","227200","80410","Appartement","90"
"2023-433154","Vente","27000","80360","Maison","50"
"2023-433156","Vente","61000","80300","Maison","68"
"2023-433156","Vente","61000","80300","Maison","68"
"2023-433157","Vente","128250","80000","Appartement","55"
"2023-433158","Vente","120000","80000","Maison","73"
"2023-433159","Vente","9500","80000","Local industriel. commercial ou assimilé","12"
"2023-433161","Vente","140000","80390","Maison","80"
"2023-433162","Vente","90000","80100","Appartement","75"
"2023-433166","Vente","107500","80132","Maison","95"
"2023-433168","Vente","149000","80100","Maison","86"
"2023-433170","Vente","100000","80160","Maison","45"
"2023-433170","Vente","100000","80160","Maison","45"
"2023-433172","Vente","400000","80000","Maison","150"
"2023-433174","Vente","199000","80000","Maison","42"
"2023-433176","Vente","41500","80220","Maison","64"
"2023-433177","Vente","560000","80290","Local industriel. commercial ou assimilé","3460"
"2023-433177","Vente","560000","80290","Local industriel. commercial ou assimilé","3460"
"2023-433177","Vente","560000","80290","Maison","117"
"2023-433178","Vente","121000","80430","Maison","83"
"2023-433180","Vente","77000","80600","Maison","82"
"2023-433181","Vente","125400","80090","Appartement","60"
"2023-433182","Vente","1000","80160","Maison","63"
"2023-433184","Vente","304200","80260","Maison","147"
"2023-433184","Vente","304200","80260","Maison","147"
"2023-433185","Vente","40000","80370","Maison","105"
"2023-433185","Vente","40000","80370","Maison","105"
"2023-433186","Vente","163800","80110","Maison","69"
"2023-433187","Vente","75000","80200","Maison","33"
"2023-433189","Vente","100100","80430","Maison","89"
"2023-433191","Vente","172900","80460","Maison","83"
"2023-433192","Vente","113550","80100","Appartement","58"
"2023-433193","Vente","260000","80450","Maison","118"
"2023-433194","Vente","75000","80650","Maison","50"
"2023-433195","Vente","299000","80230","Maison","77"
"2023-433196","Vente","116450","80000","Appartement","42"
"2023-433198","Vente","164000","80000","Appartement","66"
"2023-433199","Vente","75000","80100","Appartement","57"
"2023-433201","Vente","250000","80440","Maison","113"
"2023-433203","Vente","76000","80750","Maison","88"
"2023-433206","Vente","48000","80360","Maison","71"
"2023-433207","Vente","50311.75","80560","Maison","65"
"2023-433209","Vente","258000","80000","Maison","105"
"2023-433210","Vente","218100","80480","Maison","104"
"2023-433210","Vente","218100","80480","Maison","104"
"2023-433210","Vente","218100","80480","Maison","104"
"2023-433211","Vente","230000","80820","Maison","89"
"2023-433212","Vente","117000","80630","Maison","120"
"2023-433213","Vente","143800","80410","Maison","34"
"2023-433214","Vente","130000","80120","Local industriel. commercial ou assimilé","100"
"2023-433215","Vente","112000","80100","Maison","51"
"2023-433216","Vente","145000","80000","Appartement","65"
"2023-433218","Vente","170000","80700","Maison","230"
"2023-433223","Vente","184150","80080","Maison","68"
"2023-433224","Vente","33500","80100","Maison","41"
